scenario_id,alert_id,timestamp,alert_type,source_node,service_name,severity,metric,observed_value,threshold,alert_message
scen_000025,alt_scen_000025_00004,2026-09-01T00:07:30Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,92.1,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00006,2026-09-01T00:09:10Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,97.53,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00007,2026-09-01T00:09:12.459370Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,97.53,90.0,DUPLICATE: CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00008,2026-09-01T00:09:20Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,94.31,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00009,2026-09-01T00:11:10Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,95.52,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00010,2026-09-01T00:11:40Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00011,2026-09-01T00:12:00Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00012,2026-09-01T00:12:50Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,93.58,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00026,2026-09-01T00:13:25Z,TransientSpikeWarning,ecom_aux_11,user_service_11,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000025,alt_scen_000025_00013,2026-09-01T00:14:00Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00014,2026-09-01T00:14:10Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00015,2026-09-01T00:14:11.921185Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,DUPLICATE: CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00016,2026-09-01T00:14:30Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00027,2026-09-01T00:14:40Z,TransientSpikeWarning,pay_01,payment_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000025,alt_scen_000025_00018,2026-09-01T00:14:48.972787Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,DUPLICATE: CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00017,2026-09-01T00:14:50Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00019,2026-09-01T00:15:00Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,91.63,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00020,2026-09-01T00:15:10Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,99.15,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00021,2026-09-01T00:16:40Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,92.0,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00022,2026-09-01T00:18:00Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,92.87,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00023,2026-09-01T00:18:20Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,99.85,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00024,2026-09-01T00:19:00Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,95.04,90.0,CPU usage exceeded critical threshold
scen_000025,alt_scen_000025_00025,2026-09-01T00:21:00Z,CpuUtilizationHigh,ecom_aux_2,user_service_2,warning,cpu_usage_percent,100.0,90.0,CPU usage exceeded critical threshold
scen_000026,alt_scen_000026_00004,2026-09-01T00:02:24Z,TransientSpikeWarning,pay_01,payment_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000026,alt_scen_000026_00002,2026-09-01T00:05:46Z,TransientSpikeWarning,ecom_aux_27,user_service_27,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000026,alt_scen_000026_00003,2026-09-01T00:09:57Z,TransientSpikeWarning,ecom_aux_23,user_service_23,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000026,alt_scen_000026_00001,2026-09-01T00:15:36Z,TransientSpikeWarning,ecom_aux_19,user_service_19,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000027,alt_scen_000027_00001,2026-09-01T00:04:14Z,TransientSpikeWarning,es_01,elasticsearch,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000027,alt_scen_000027_00006,2026-09-01T00:05:48Z,TransientSpikeWarning,search_node_13,search_aux_13,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000027,alt_scen_000027_00002,2026-09-01T00:08:21Z,TransientSpikeWarning,search_node_10,search_aux_10,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000027,alt_scen_000027_00004,2026-09-01T00:10:39Z,TransientSpikeWarning,search_node_14,search_aux_14,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000027,alt_scen_000027_00003,2026-09-01T00:11:17Z,TransientSpikeWarning,search_node_14,search_aux_14,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000027,alt_scen_000027_00005,2026-09-01T00:11:57Z,TransientSpikeWarning,search_node_2,search_aux_2,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000028,alt_scen_000028_00003,2026-09-01T00:02:10Z,TransientSpikeWarning,search_node_4,search_aux_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000028,alt_scen_000028_00002,2026-09-01T00:04:06Z,TransientSpikeWarning,gw_01,api_gateway,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000028,alt_scen_000028_00001,2026-09-01T00:04:26Z,TransientSpikeWarning,search_node_20,search_aux_20,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000029,alt_scen_000029_00001,2026-09-01T00:00:28Z,TransientSpikeWarning,node_00,mesh_svc_0,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000029,alt_scen_000029_00003,2026-09-01T00:06:37Z,TransientSpikeWarning,node_08,mesh_svc_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000029,alt_scen_000029_00002,2026-09-01T00:08:54Z,TransientSpikeWarning,node_18,mesh_svc_18,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000029,alt_scen_000029_00004,2026-09-01T00:10:07Z,TransientSpikeWarning,node_13,mesh_svc_13,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000030,alt_scen_000030_00068,2026-09-01T00:02:14Z,TransientSpikeWarning,consumer_2,kafka_consumer_2,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000030,alt_scen_000030_00001,2026-09-01T00:05:00Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,33.37,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00002,2026-09-01T00:05:00Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.38,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00003,2026-09-01T00:05:10Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,99.76,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00004,2026-09-01T00:05:14.787923Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,99.76,90.0,DUPLICATE: Database connection pool saturated
scen_000030,alt_scen_000030_00005,2026-09-01T00:05:20Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.62,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00006,2026-09-01T00:05:30Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,99.02,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00007,2026-09-01T00:05:50Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,28.89,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00008,2026-09-01T00:06:20Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,43.31,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00009,2026-09-01T00:06:50Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,26.32,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00010,2026-09-01T00:07:10Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,22.26,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00066,2026-09-01T00:07:16Z,TransientSpikeWarning,notif_01,notification_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000030,alt_scen_000030_00011,2026-09-01T00:07:40Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,43.99,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00012,2026-09-01T00:07:40Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,95.75,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00013,2026-09-01T00:07:41.539399Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,95.75,90.0,DUPLICATE: Database connection pool saturated
scen_000030,alt_scen_000030_00014,2026-09-01T00:07:50Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.17,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00016,2026-09-01T00:08:19.608976Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.33,90.0,DUPLICATE: Database connection pool saturated
scen_000030,alt_scen_000030_00015,2026-09-01T00:08:20Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.33,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00017,2026-09-01T00:09:30Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,33.54,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00018,2026-09-01T00:09:50Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,44.43,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00064,2026-09-01T00:09:50Z,TransientSpikeWarning,consumer_3,kafka_consumer_3,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000030,alt_scen_000030_00019,2026-09-01T00:10:00Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,42.14,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00020,2026-09-01T00:10:00Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.79,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00067,2026-09-01T00:10:06Z,TransientSpikeWarning,consumer_7,kafka_consumer_7,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000030,alt_scen_000030_00021,2026-09-01T00:10:30Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,23.47,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00022,2026-09-01T00:10:40Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.87,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00023,2026-09-01T00:11:00Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,95.74,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00024,2026-09-01T00:11:20Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,35.49,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00025,2026-09-01T00:11:40Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.32,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00026,2026-09-01T00:11:50Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,38.67,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00027,2026-09-01T00:11:50Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,99.08,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00028,2026-09-01T00:11:53.350308Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,99.08,90.0,DUPLICATE: Database connection pool saturated
scen_000030,alt_scen_000030_00029,2026-09-01T00:12:20Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,95.44,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00030,2026-09-01T00:12:30Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.02,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00031,2026-09-01T00:12:50Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.77,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00032,2026-09-01T00:13:00Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.66,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00033,2026-09-01T00:13:10Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,99.27,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00034,2026-09-01T00:13:11.997583Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,99.27,90.0,DUPLICATE: Database connection pool saturated
scen_000030,alt_scen_000030_00035,2026-09-01T00:13:30Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,39.41,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00036,2026-09-01T00:13:50Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.73,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00037,2026-09-01T00:14:00Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,22.97,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00038,2026-09-01T00:14:20Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,96.08,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00039,2026-09-01T00:14:30Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.77,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00040,2026-09-01T00:14:40Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,95.4,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00041,2026-09-01T00:14:50Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,33.41,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00042,2026-09-01T00:15:00Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,34.13,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00043,2026-09-01T00:15:00Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.09,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00044,2026-09-01T00:15:10Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,23.5,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00045,2026-09-01T00:15:10Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,95.8,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00046,2026-09-01T00:15:50Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.99,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00047,2026-09-01T00:16:00Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.75,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00048,2026-09-01T00:16:03.728822Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.75,90.0,DUPLICATE: Database connection pool saturated
scen_000030,alt_scen_000030_00065,2026-09-01T00:16:19Z,TransientSpikeWarning,consumer_2,kafka_consumer_2,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000030,alt_scen_000030_00049,2026-09-01T00:16:30Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.1,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00050,2026-09-01T00:16:50Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,95.56,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00051,2026-09-01T00:17:10Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,39.08,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00052,2026-09-01T00:17:40Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,97.91,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00053,2026-09-01T00:18:20Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,39.38,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00055,2026-09-01T00:18:26.184841Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,26.94,10.0,DUPLICATE: Error rate threshold exceeded
scen_000030,alt_scen_000030_00054,2026-09-01T00:18:30Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,26.94,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00056,2026-09-01T00:18:30Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.08,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00057,2026-09-01T00:18:40Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,96.79,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00058,2026-09-01T00:18:50Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,99.67,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00059,2026-09-01T00:19:00Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,33.0,10.0,Error rate threshold exceeded
scen_000030,alt_scen_000030_00060,2026-09-01T00:19:00Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.56,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00061,2026-09-01T00:19:20Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,98.6,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00062,2026-09-01T00:19:40Z,DbConnectionPoolSaturated,consumer_1,kafka_consumer_1,warning,connection_pool_usage,95.1,90.0,Database connection pool saturated
scen_000030,alt_scen_000030_00063,2026-09-01T00:20:00Z,ErrorRateElevated,consumer_1,kafka_consumer_1,critical,error_rate_percent,24.44,10.0,Error rate threshold exceeded
scen_000031,alt_scen_000031_00003,2026-09-01T00:03:00Z,TransientSpikeWarning,node_01,mesh_svc_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000031,alt_scen_000031_00001,2026-09-01T00:08:17Z,TransientSpikeWarning,node_10,mesh_svc_10,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000031,alt_scen_000031_00004,2026-09-01T00:09:00Z,TransientSpikeWarning,node_13,mesh_svc_13,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000031,alt_scen_000031_00002,2026-09-01T00:16:14Z,TransientSpikeWarning,node_25,mesh_svc_25,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000031,alt_scen_000031_00005,2026-09-01T00:16:30Z,TransientSpikeWarning,node_09,mesh_svc_9,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000032,alt_scen_000032_00002,2026-09-01T00:02:18Z,TransientSpikeWarning,node_01,mesh_svc_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000032,alt_scen_000032_00003,2026-09-01T00:03:18Z,TransientSpikeWarning,node_01,mesh_svc_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000032,alt_scen_000032_00001,2026-09-01T00:15:23Z,TransientSpikeWarning,node_08,mesh_svc_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000033,alt_scen_000033_00002,2026-09-01T00:01:08Z,TransientSpikeWarning,node_03,mesh_svc_3,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000033,alt_scen_000033_00004,2026-09-01T00:08:13Z,TransientSpikeWarning,node_00,mesh_svc_0,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000033,alt_scen_000033_00003,2026-09-01T00:08:20Z,TransientSpikeWarning,node_10,mesh_svc_10,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000033,alt_scen_000033_00001,2026-09-01T00:10:19Z,TransientSpikeWarning,node_11,mesh_svc_11,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000034,alt_scen_000034_00003,2026-09-01T00:06:16Z,TransientSpikeWarning,consumer_6,kafka_consumer_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000034,alt_scen_000034_00004,2026-09-01T00:12:06Z,TransientSpikeWarning,consumer_18,kafka_consumer_18,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000034,alt_scen_000034_00002,2026-09-01T00:14:23Z,TransientSpikeWarning,consumer_8,kafka_consumer_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000034,alt_scen_000034_00001,2026-09-01T00:16:32Z,TransientSpikeWarning,consumer_6,kafka_consumer_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000035,alt_scen_000035_00002,2026-09-01T00:03:30Z,TransientSpikeWarning,node_11,mesh_svc_11,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000035,alt_scen_000035_00001,2026-09-01T00:06:27Z,TransientSpikeWarning,node_11,mesh_svc_11,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000035,alt_scen_000035_00004,2026-09-01T00:11:00Z,TransientSpikeWarning,node_34,mesh_svc_34,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000035,alt_scen_000035_00003,2026-09-01T00:15:08Z,TransientSpikeWarning,node_04,mesh_svc_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000036,alt_scen_000036_00002,2026-09-01T00:03:36Z,TransientSpikeWarning,node_13,mesh_svc_13,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000036,alt_scen_000036_00004,2026-09-01T00:05:21Z,TransientSpikeWarning,node_14,mesh_svc_14,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000036,alt_scen_000036_00005,2026-09-01T00:07:23Z,TransientSpikeWarning,node_04,mesh_svc_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000036,alt_scen_000036_00001,2026-09-01T00:11:56Z,TransientSpikeWarning,node_12,mesh_svc_12,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000036,alt_scen_000036_00006,2026-09-01T00:15:55Z,TransientSpikeWarning,node_14,mesh_svc_14,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000036,alt_scen_000036_00003,2026-09-01T00:15:59Z,TransientSpikeWarning,node_08,mesh_svc_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000037,alt_scen_000037_00003,2026-09-01T00:02:13Z,TransientSpikeWarning,ecom_aux_22,user_service_22,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000037,alt_scen_000037_00002,2026-09-01T00:09:59Z,TransientSpikeWarning,ecom_aux_9,user_service_9,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000037,alt_scen_000037_00001,2026-09-01T00:13:41Z,TransientSpikeWarning,ecom_aux_21,user_service_21,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00052,2026-09-01T00:00:34Z,TransientSpikeWarning,node_01,mesh_svc_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00001,2026-09-01T00:05:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,23.85,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00056,2026-09-01T00:05:23Z,TransientSpikeWarning,node_05,mesh_svc_5,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00002,2026-09-01T00:05:30Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,25.31,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00003,2026-09-01T00:05:40Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,38.27,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00004,2026-09-01T00:06:20Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,99.09,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00005,2026-09-01T00:06:40Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,24.93,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00006,2026-09-01T00:06:42.792751Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,24.93,10.0,DUPLICATE: Error rate threshold exceeded
scen_000038,alt_scen_000038_00057,2026-09-01T00:07:06Z,TransientSpikeWarning,node_00,mesh_svc_0,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00054,2026-09-01T00:07:07Z,TransientSpikeWarning,node_08,mesh_svc_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00007,2026-09-01T00:07:10Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.7,90.0,Database connection pool saturated
